Round,Game,Team1,Team2,Rating1,Rating2
1,1,Connecticut,Stetson,4.720264371141767,2.767793613787667
1,2,Florida Atlantic,Northwestern,3.6036418737451728,3.6767398237147737
1,3,San Diego State,UAB,3.985039798069295,3.406270932847929
1,4,Auburn,Yale,4.470602734548811,3.27249469862824
1,5,Brigham Young,Duquesne,3.9043697546092493,3.780153392565889
1,6,Illinois,Morehead State,4.327925305395997,3.3128986867996084
1,7,Washington State,Drake,3.8680869872542227,4.144172185001538
1,8,Iowa State,South Dakota State,4.739235626286174,2.976022546195229
1,9,North Carolina,Wagner,4.244531577603094,2.2786923212507357
1,10,Mississippi State,Michigan State,3.971166716960747,3.926706996106902
1,11,Saint Mary's (CA),Grand Canyon,4.277972616248876,3.764867580225568
1,12,Alabama,College of Charleston,3.9113824871984697,3.5333340243430706
1,13,Clemson,New Mexico,3.530248263591968,4.120553098315526
1,14,Baylor,Colgate,4.156669705635177,2.9920386553419296
1,15,Dayton,Nevada,3.751164942398984,4.0894924600402565
1,16,Arizona,Long Beach State,4.041946850378353,2.9284701368348216
1,17,Houston,Longwood,4.743591020504469,2.901203275692148
1,18,Nebraska,Texas A&M,3.996328172867303,3.76542207417185
1,19,Wisconsin,James Madison,3.9444988306133166,3.7299849833089946
1,20,Duke,Vermont,3.9389404389285203,3.5484133563732323
1,21,Texas Tech,NC State,4.222762292419446,3.9783007886615325
1,22,Kentucky,Oakland,4.046653170533555,3.10287636268382
1,23,Florida,Colorado,4.187436232289121,3.8415689048092956
1,24,Marquette,Western Kentucky,4.334817731747311,3.0209377310496865
1,25,Purdue,Grambling,4.5734354922714004,2.5545873496773948
1,26,Utah State,TCU,4.007740436540249,3.9042059856605853
1,27,Gonzaga,McNeese State,4.129835249279708,3.5299869721440973
1,28,Kansas,Samford,3.7677277634867847,3.549241964846689
1,29,South Carolina,Oregon,4.188236297353976,3.884497955192389
1,30,Creighton,Akron,3.989638165640638,3.0657882812903745
1,31,Texas,Colorado State,3.6393873506661145,3.8590701857495087
1,32,Tennessee,Saint Peter's,4.151424862157079,2.6989262109463725
2,1,Connecticut,Northwestern,4.720264371141767,3.6767398237147737
2,2,San Diego State,Auburn,3.985039798069295,4.470602734548811
2,3,Brigham Young,Illinois,3.9043697546092493,4.327925305395997
2,4,Drake,Iowa State,4.144172185001538,4.739235626286174
2,5,North Carolina,Mississippi State,4.244531577603094,3.971166716960747
2,6,Saint Mary's (CA),Alabama,4.277972616248876,3.9113824871984697
2,7,New Mexico,Baylor,4.120553098315526,4.156669705635177
2,8,Nevada,Arizona,4.0894924600402565,4.041946850378353
2,9,Houston,Nebraska,4.743591020504469,3.996328172867303
2,10,Wisconsin,Duke,3.9444988306133166,3.9389404389285203
2,11,Texas Tech,Kentucky,4.222762292419446,4.046653170533555
2,12,Florida,Marquette,4.187436232289121,4.334817731747311
2,13,Purdue,Utah State,4.5734354922714004,4.007740436540249
2,14,Gonzaga,Kansas,4.129835249279708,3.7677277634867847
2,15,South Carolina,Creighton,4.188236297353976,3.989638165640638
2,16,Colorado State,Tennessee,3.8590701857495087,4.151424862157079
3,1,Connecticut,Auburn,4.720264371141767,4.470602734548811
3,2,Illinois,Iowa State,4.327925305395997,4.739235626286174
3,3,North Carolina,Saint Mary's (CA),4.244531577603094,4.277972616248876
3,4,Baylor,Nevada,4.156669705635177,4.0894924600402565
3,5,Houston,Wisconsin,4.743591020504469,3.9444988306133166
3,6,Texas Tech,Marquette,4.222762292419446,4.334817731747311
3,7,Purdue,Gonzaga,4.5734354922714004,4.129835249279708
3,8,South Carolina,Tennessee,4.188236297353976,4.151424862157079
4,1,Connecticut,Iowa State,4.720264371141767,4.739235626286174
4,2,Saint Mary's (CA),Baylor,4.277972616248876,4.156669705635177
4,3,Houston,Marquette,4.743591020504469,4.334817731747311
4,4,Purdue,South Carolina,4.5734354922714004,4.188236297353976
5,1,Iowa State,Saint Mary's (CA),4.739235626286174,4.277972616248876
5,2,Houston,Purdue,4.743591020504469,4.5734354922714004
6,1,Iowa State,Houston,4.739235626286174,4.743591020504469
7,1,Houston,No Value,4.743591020504469,No Value
