Round,Game,Team1,Team2,Rating1,Rating2
1,1,Alabama,Texas A&M-Corpus Christi,1752.3680852833081,1625.6601597927101
1,2,Maryland,West Virginia,1587.7435349685693,1596.1815493809322
1,3,San Diego State,College of Charleston,1737.275354914918,1740.780500414107
1,4,Virginia,Furman,1674.8438314624916,1689.4766333107636
1,5,Creighton,NC State,1614.986634759993,1622.256173249796
1,6,Baylor,UC Santa Barbara,1637.3281596852078,1676.5857699692403
1,7,Missouri,Utah State,1654.5603931140072,1689.2710753002602
1,8,Arizona,Princeton,1713.7663647014099,1640.1973073029044
1,9,Purdue,Fairleigh Dickinson-Florham,1721.4335779632913,1484.50719302564
1,10,Memphis,Florida Atlantic,1703.6022880513071,1764.6369364811173
1,11,Duke,Oral Roberts,1714.564703044625,1746.89292578879
1,12,Tennessee,Louisiana,1624.2368546114315,1682.3198755666845
1,13,Kentucky,Providence,1627.3430396779129,1581.7745322970238
1,14,Kansas State,Montana State,1634.8412003162728,1663.5277605235037
1,15,Michigan State,Southern California,1589.2193141176522,1624.3922138003625
1,16,Marquette,Vermont,1740.505091241778,1662.0867392966425
1,17,Houston,Northern Kentucky,1763.40890633531,1610.7053073264096
1,18,Iowa,Auburn,1574.526333610493,1583.1351208600327
1,19,Miami (FL),Drake,1681.8046333061066,1709.783362928001
1,20,Indiana,Kent State,1632.9555751524467,1707.9507849332936
1,21,Iowa State,Pittsburgh,1580.8180038958224,1607.5695425847036
1,22,Xavier,Kennesaw State,1660.1220624546884,1691.139858744413
1,23,Texas A&M,Penn State,1701.4653711234243,1619.300750354052
1,24,Texas,Colgate,1704.7935524021543,1679.7413962754938
1,25,Kansas,Howard,1718.4909814460818,1609.0321399211098
1,26,Arkansas,Illinois,1586.9511057228963,1580.920907389574
1,27,Saint Mary's (CA),Virginia Commonwealth,1694.143267343305,1717.3904791340024
1,28,Connecticut,Iona,1666.8598496658158,1690.3345009857846
1,29,TCU,Arizona State,1602.01862096857,1591.0637915234202
1,30,Gonzaga,Grand Canyon,1751.0078560444313,1646.6577428316234
1,31,Northwestern,Boise State,1600.93550823663,1658.9870290588033
1,32,UCLA,UNC Asheville,1741.0128419658865,1685.2022262320615
2,1,Alabama,West Virginia,1752.3680852833081,1596.1815493809322
2,2,College of Charleston,Furman,1740.780500414107,1689.4766333107636
2,3,NC State,UC Santa Barbara,1622.256173249796,1676.5857699692403
2,4,Utah State,Arizona,1689.2710753002602,1713.7663647014099
2,5,Purdue,Florida Atlantic,1721.4335779632913,1764.6369364811173
2,6,Oral Roberts,Louisiana,1746.89292578879,1682.3198755666845
2,7,Kentucky,Montana State,1627.3430396779129,1663.5277605235037
2,8,Southern California,Marquette,1624.3922138003625,1740.505091241778
2,9,Houston,Auburn,1763.40890633531,1583.1351208600327
2,10,Drake,Kent State,1709.783362928001,1707.9507849332936
2,11,Pittsburgh,Kennesaw State,1607.5695425847036,1691.139858744413
2,12,Texas A&M,Texas,1701.4653711234243,1704.7935524021543
2,13,Kansas,Arkansas,1718.4909814460818,1586.9511057228963
2,14,Virginia Commonwealth,Iona,1717.3904791340024,1690.3345009857846
2,15,TCU,Gonzaga,1602.01862096857,1751.0078560444313
2,16,Boise State,UCLA,1658.9870290588033,1741.0128419658865
3,1,Alabama,College of Charleston,1752.3680852833081,1740.780500414107
3,2,UC Santa Barbara,Arizona,1676.5857699692403,1713.7663647014099
3,3,Florida Atlantic,Oral Roberts,1764.6369364811173,1746.89292578879
3,4,Montana State,Marquette,1663.5277605235037,1740.505091241778
3,5,Houston,Drake,1763.40890633531,1709.783362928001
3,6,Kennesaw State,Texas,1691.139858744413,1704.7935524021543
3,7,Kansas,Virginia Commonwealth,1718.4909814460818,1717.3904791340024
3,8,Gonzaga,UCLA,1751.0078560444313,1741.0128419658865
4,1,Alabama,Arizona,1752.3680852833081,1713.7663647014099
4,2,Florida Atlantic,Marquette,1764.6369364811173,1740.505091241778
4,3,Houston,Texas,1763.40890633531,1704.7935524021543
4,4,Kansas,Gonzaga,1718.4909814460818,1751.0078560444313
5,1,Alabama,Florida Atlantic,1752.3680852833081,1764.6369364811173
5,2,Houston,Gonzaga,1763.40890633531,1751.0078560444313
6,1,Florida Atlantic,Houston,1764.6369364811173,1763.40890633531
7,1,Florida Atlantic,No Value,1764.6369364811173,No Value
