Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Georgia State,1.1023692809271108,0.7192032758845631
1,2,Boise State,Memphis,1.0269610125251287,0.9203662365680165
1,3,Connecticut,New Mexico State,0.9859038568102384,0.9468193332840695
1,4,Arkansas,Vermont,1.0208726529146994,0.8234103388088021
1,5,Alabama,Notre Dame,0.9504501420165286,0.886982291085327
1,6,Texas Tech,Montana State,0.9998517230284819,0.8292019600544412
1,7,Michigan State,Davidson,0.9497887994647538,0.9527060280659259
1,8,Duke,Cal State Fullerton,1.0415954126464488,0.7403556868541574
1,9,Baylor,Norfolk State,1.0850178274382083,0.7214344972327644
1,10,North Carolina,Marquette,0.9613309518562653,0.9151489732996182
1,11,Saint Mary's (CA),Indiana,1.025912011633135,0.8666218229008181
1,12,UCLA,Akron,1.059395062945733,0.774684334614566
1,13,Texas,Virginia Tech,0.9246995030839091,0.8801750241146185
1,14,Purdue,Yale,1.061860917462731,0.7253532054087439
1,15,Murray State,San Francisco,0.9830051644648861,0.9665351195920765
1,16,Kentucky,Saint Peter's,1.0557880618688344,0.6869617830505689
1,17,Arizona,Wright State,1.1460492489324139,0.628828119779493
1,18,Seton Hall,TCU,0.9384125841981422,0.9063199969278429
1,19,Houston,UAB,1.067787086528706,0.908314783255324
1,20,Illinois,Chattanooga,0.9846245853610368,0.9113709093111882
1,21,Colorado State,Michigan,1.0549682687433215,0.8761690153842953
1,22,Tennessee,Longwood,1.0931069603083068,0.7884906336831847
1,23,Ohio State,Loyola (IL),0.9083109442126714,0.9197084203601671
1,24,Villanova,Delaware,1.0888387439189111,0.7601833419989106
1,25,Kansas,Texas Southern,1.1355511653109387,0.5929111722595382
1,26,San Diego State,Creighton,1.010346001798493,0.9517749459449297
1,27,Iowa,Richmond,0.9894017949950626,0.859893829374269
1,28,Providence,South Dakota State,1.0755791372639265,0.9360529008796161
1,29,Louisiana State,Iowa State,0.9552946458107658,0.8899802657763927
1,30,Wisconsin,Colgate,1.0447301660634831,0.6499203770006223
1,31,Southern California,Miami (FL),1.0040531701255258,0.9165473031871786
1,32,Auburn,Jacksonville State,1.103190025050768,0.7194389715127827
2,1,Gonzaga,Boise State,1.1023692809271108,1.0269610125251287
2,2,Connecticut,Arkansas,0.9859038568102384,1.0208726529146994
2,3,Alabama,Texas Tech,0.9504501420165286,0.9998517230284819
2,4,Davidson,Duke,0.9527060280659259,1.0415954126464488
2,5,Baylor,North Carolina,1.0850178274382083,0.9613309518562653
2,6,Saint Mary's (CA),UCLA,1.025912011633135,1.059395062945733
2,7,Texas,Purdue,0.9246995030839091,1.061860917462731
2,8,Murray State,Kentucky,0.9830051644648861,1.0557880618688344
2,9,Arizona,Seton Hall,1.1460492489324139,0.9384125841981422
2,10,Houston,Illinois,1.067787086528706,0.9846245853610368
2,11,Colorado State,Tennessee,1.0549682687433215,1.0931069603083068
2,12,Loyola (IL),Villanova,0.9197084203601671,1.0888387439189111
2,13,Kansas,San Diego State,1.1355511653109387,1.010346001798493
2,14,Iowa,Providence,0.9894017949950626,1.0755791372639265
2,15,Louisiana State,Wisconsin,0.9552946458107658,1.0447301660634831
2,16,Southern California,Auburn,1.0040531701255258,1.103190025050768
3,1,Gonzaga,Arkansas,1.1023692809271108,1.0208726529146994
3,2,Texas Tech,Duke,0.9998517230284819,1.0415954126464488
3,3,Baylor,UCLA,1.0850178274382083,1.059395062945733
3,4,Purdue,Kentucky,1.061860917462731,1.0557880618688344
3,5,Arizona,Houston,1.1460492489324139,1.067787086528706
3,6,Tennessee,Villanova,1.0931069603083068,1.0888387439189111
3,7,Kansas,Providence,1.1355511653109387,1.0755791372639265
3,8,Wisconsin,Auburn,1.0447301660634831,1.103190025050768
4,1,Gonzaga,Duke,1.1023692809271108,1.0415954126464488
4,2,Baylor,Purdue,1.0850178274382083,1.061860917462731
4,3,Arizona,Tennessee,1.1460492489324139,1.0931069603083068
4,4,Kansas,Auburn,1.1355511653109387,1.103190025050768
5,1,Gonzaga,Baylor,1.1023692809271108,1.0850178274382083
5,2,Arizona,Kansas,1.1460492489324139,1.1355511653109387
6,1,Gonzaga,Arizona,1.1023692809271108,1.1460492489324139
7,1,Arizona,No Value,1.1460492489324139,No Value
