Round,Game,Team1,Team2,Rating1,Rating2
1,1,Connecticut,Stetson,45.39483403385332,17.242421892325545
1,2,Florida Atlantic,Northwestern,34.43951327578012,33.38037625729269
1,3,San Diego State,UAB,35.738601724760365,25.766217724990657
1,4,Auburn,Yale,43.951664052485654,25.38967055020426
1,5,Brigham Young,Duquesne,40.93826902175692,28.19369758189569
1,6,Illinois,Morehead State,40.4973480696801,22.763259579546446
1,7,Washington State,Drake,34.930404751189066,31.80249003109945
1,8,Iowa State,South Dakota State,43.50578608324975,21.016838923803718
1,9,North Carolina,Wagner,41.66861006188949,9.754979792548959
1,10,Mississippi State,Michigan State,35.57324535536988,38.50294150049662
1,11,Saint Mary's (CA),Grand Canyon,37.889029170552334,30.498260812197582
1,12,Alabama,College of Charleston,41.79847562966411,24.338696105603113
1,13,Clemson,New Mexico,35.61798794465141,36.71284707396947
1,14,Baylor,Colgate,40.62093237894301,20.77296262357085
1,15,Dayton,Nevada,34.02554213960563,34.14785095917283
1,16,Arizona,Long Beach State,46.03108981206224,19.27500387332414
1,17,Houston,Longwood,46.888805475922716,19.433504069686315
1,18,Nebraska,Texas A&M,35.720694958721346,33.683446489447824
1,19,Wisconsin,James Madison,37.43896669031687,29.449827898806586
1,20,Duke,Vermont,40.89855206701544,23.416489841033933
1,21,Texas Tech,NC State,36.5276469156782,32.18963520577382
1,22,Kentucky,Oakland,38.258002316489176,21.800289389126558
1,23,Florida,Colorado,36.08869200687976,36.64581426068196
1,24,Marquette,Western Kentucky,40.24894809013579,21.57827125353088
1,25,Purdue,Grambling,45.48085474429034,9.600347528299375
1,26,Utah State,TCU,33.212785332856654,36.24494550425881
1,27,Gonzaga,McNeese State,37.98680722183643,28.107459189329813
1,28,Kansas,Samford,37.73615908947445,26.69225504196851
1,29,South Carolina,Oregon,32.24978583044563,32.91703058782074
1,30,Creighton,Akron,40.71330407777248,23.81497933827762
1,31,Texas,Colorado State,36.620731530968754,34.4376535613309
1,32,Tennessee,Saint Peter's,42.419822399662856,16.525115424552826
2,1,Connecticut,Florida Atlantic,45.39483403385332,34.43951327578012
2,2,San Diego State,Auburn,35.738601724760365,43.951664052485654
2,3,Brigham Young,Illinois,40.93826902175692,40.4973480696801
2,4,Washington State,Iowa State,34.930404751189066,43.50578608324975
2,5,North Carolina,Michigan State,41.66861006188949,38.50294150049662
2,6,Saint Mary's (CA),Alabama,37.889029170552334,41.79847562966411
2,7,New Mexico,Baylor,36.71284707396947,40.62093237894301
2,8,Nevada,Arizona,34.14785095917283,46.03108981206224
2,9,Houston,Nebraska,46.888805475922716,35.720694958721346
2,10,Wisconsin,Duke,37.43896669031687,40.89855206701544
2,11,Texas Tech,Kentucky,36.5276469156782,38.258002316489176
2,12,Colorado,Marquette,36.64581426068196,40.24894809013579
2,13,Purdue,TCU,45.48085474429034,36.24494550425881
2,14,Gonzaga,Kansas,37.98680722183643,37.73615908947445
2,15,Oregon,Creighton,32.91703058782074,40.71330407777248
2,16,Texas,Tennessee,36.620731530968754,42.419822399662856
3,1,Connecticut,Auburn,45.39483403385332,43.951664052485654
3,2,Brigham Young,Iowa State,40.93826902175692,43.50578608324975
3,3,North Carolina,Alabama,41.66861006188949,41.79847562966411
3,4,Baylor,Arizona,40.62093237894301,46.03108981206224
3,5,Houston,Duke,46.888805475922716,40.89855206701544
3,6,Kentucky,Marquette,38.258002316489176,40.24894809013579
3,7,Purdue,Gonzaga,45.48085474429034,37.98680722183643
3,8,Creighton,Tennessee,40.71330407777248,42.419822399662856
4,1,Connecticut,Iowa State,45.39483403385332,43.50578608324975
4,2,Alabama,Arizona,41.79847562966411,46.03108981206224
4,3,Houston,Marquette,46.888805475922716,40.24894809013579
4,4,Purdue,Tennessee,45.48085474429034,42.419822399662856
5,1,Connecticut,Arizona,45.39483403385332,46.03108981206224
5,2,Houston,Purdue,46.888805475922716,45.48085474429034
6,1,Arizona,Houston,46.03108981206224,46.888805475922716
7,1,Houston,No Value,46.888805475922716,No Value
