Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Georgia State,2295.9490752137817,2012.0108281560863
1,2,Boise State,Memphis,2137.9937780854552,2050.4890488065193
1,3,Connecticut,New Mexico State,2075.2818373586842,2154.9893278703776
1,4,Arkansas,Vermont,2086.505103236989,2081.3441298636208
1,5,Alabama,Notre Dame,1733.911793853255,1857.9928708070433
1,6,Texas Tech,Montana State,2065.880585571515,2019.6118166701049
1,7,Michigan State,Davidson,1927.1329065132304,2013.7241100572514
1,8,Duke,Cal State Fullerton,2031.4447848661111,1796.4815485920144
1,9,Baylor,Norfolk State,2131.9782037816335,1838.2586945746732
1,10,North Carolina,Marquette,2023.193740831498,1794.8301764877401
1,11,Saint Mary's (CA),Indiana,2111.741209290715,1905.2854756206675
1,12,UCLA,Akron,2071.590500026355,2076.5181100022064
1,13,Texas,Virginia Tech,1845.1551659825325,2203.4835902474415
1,14,Purdue,Yale,2066.509223005482,1726.2919214800909
1,15,Murray State,San Francisco,2221.3369683247784,1963.3678363980712
1,16,Kentucky,Saint Peter's,2156.355710449757,1899.5727371037322
1,17,Arizona,Wright State,2252.358061148811,1891.6553957619378
1,18,Seton Hall,TCU,1919.3965480184515,1843.8781141840284
1,19,Houston,UAB,2207.2673341722007,2112.862190995942
1,20,Illinois,Chattanooga,2047.6826540552604,2012.4395833593915
1,21,Colorado State,Michigan,2015.009180098621,1904.9054431958964
1,22,Tennessee,Longwood,2391.1628642712158,2010.2429295098584
1,23,Ohio State,Loyola (IL),1735.1422135314108,2144.7270449067737
1,24,Villanova,Delaware,2261.4109508202214,1909.2407563349911
1,25,Kansas,Texas Southern,2217.855183928088,1720.6811827152344
1,26,San Diego State,Creighton,2101.7808500534948,2055.235912411287
1,27,Iowa,Richmond,2258.8058219206396,2032.5004070782234
1,28,Providence,South Dakota State,1940.364045146821,2185.2574809017733
1,29,Louisiana State,Iowa State,1857.2630188822534,1719.9042463773433
1,30,Wisconsin,Colgate,2009.3867847474403,1962.9958315261201
1,31,Southern California,Miami (FL),1871.2966937648025,1931.5216785889224
1,32,Auburn,Jacksonville State,2082.741332428742,1804.0375066003905
2,1,Gonzaga,Boise State,2295.9490752137817,2137.9937780854552
2,2,New Mexico State,Arkansas,2154.9893278703776,2086.505103236989
2,3,Notre Dame,Texas Tech,1857.9928708070433,2065.880585571515
2,4,Davidson,Duke,2013.7241100572514,2031.4447848661111
2,5,Baylor,North Carolina,2131.9782037816335,2023.193740831498
2,6,Saint Mary's (CA),Akron,2111.741209290715,2076.5181100022064
2,7,Virginia Tech,Purdue,2203.4835902474415,2066.509223005482
2,8,Murray State,Kentucky,2221.3369683247784,2156.355710449757
2,9,Arizona,Seton Hall,2252.358061148811,1919.3965480184515
2,10,Houston,Illinois,2207.2673341722007,2047.6826540552604
2,11,Colorado State,Tennessee,2015.009180098621,2391.1628642712158
2,12,Loyola (IL),Villanova,2144.7270449067737,2261.4109508202214
2,13,Kansas,San Diego State,2217.855183928088,2101.7808500534948
2,14,Iowa,South Dakota State,2258.8058219206396,2185.2574809017733
2,15,Louisiana State,Wisconsin,1857.2630188822534,2009.3867847474403
2,16,Miami (FL),Auburn,1931.5216785889224,2082.741332428742
3,1,Gonzaga,New Mexico State,2295.9490752137817,2154.9893278703776
3,2,Texas Tech,Duke,2065.880585571515,2031.4447848661111
3,3,Baylor,Saint Mary's (CA),2131.9782037816335,2111.741209290715
3,4,Virginia Tech,Murray State,2203.4835902474415,2221.3369683247784
3,5,Arizona,Houston,2252.358061148811,2207.2673341722007
3,6,Tennessee,Villanova,2391.1628642712158,2261.4109508202214
3,7,Kansas,Iowa,2217.855183928088,2258.8058219206396
3,8,Wisconsin,Auburn,2009.3867847474403,2082.741332428742
4,1,Gonzaga,Texas Tech,2295.9490752137817,2065.880585571515
4,2,Baylor,Murray State,2131.9782037816335,2221.3369683247784
4,3,Arizona,Tennessee,2252.358061148811,2391.1628642712158
4,4,Iowa,Auburn,2258.8058219206396,2082.741332428742
5,1,Gonzaga,Murray State,2295.9490752137817,2221.3369683247784
5,2,Tennessee,Iowa,2391.1628642712158,2258.8058219206396
6,1,Gonzaga,Tennessee,2295.9490752137817,2391.1628642712158
7,1,Tennessee,No Value,2391.1628642712158,No Value
